CÓDIGO,DESCRIÇÃO,NOVO VALOR (HM),VALOR (CUSTO),AUXILIAR,PORTE,FILME
40502090,Eletroforese ou cromatografia (papel ou camada delgada) para identificação de aminoácidos ou glicídios ou oligossacarídios ou sialoligossacarídios glicosaminoglicanos ou outros compostos para detecção de erros inatos do metabolismo (cada),21.24,0,0,0,0
40502104,Ensaios enzimáticos em células cultivadas para diagnóstico de EIM. incluindo preparo do material. dosagem de proteína e enzima de referência (cada),169.92,0,0,0,0
40502112,Ensaios enzimáticos em leucócitos. eritrócitos ou tecidos para diagnóstico de EIM. incluindo preparo do material. dosagem de proteína e enzima de referência (cada),36.11,0,0,0,0
40502120,Ensaios enzimáticos no plasma para diagnóstico de EIM. incluindo enzima de referência (cada),16.8,35.44,0,0,0
40502139,Teste duplo - 1 trimestre (PAPP-A+Beta-HCG) ou outros 2 em soro ou líquido aminiótico com elaboração de laudo contendo cálculo de risco para anomalias fetais,42.48,0,0,0,0
40502147,Teste duplo - 2 trimestre (AFP+Beta-HCG) ou outros 2 em soro ou líquido aminiótico com elaboração de laudo contendo cálculo de risco para anomalias fetais,67.96,0,0,0,0
40502155,Teste triplo (AFP+Beta-HCG+Estriol) ou outros 3 em soro ou líquido aminiótico com elaboração de laudo contendo cálculo de risco para anomalias fetais,67.96,0,0,0,0
40502163,Testes químicos de triagem em urina para erros inatos do metabolismo (cada),7.3,0,0,0,0
40503003,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (GENÉTICA) - GENÉTICA MOLECULAR,,,,,
40503011,Análise de DNA com enzimas de restrição por enzima utilizada. por amostra,9.6,22.19,0,0,0
40503020,Análise de DNA fetal por enzima de restrição. por enzima utilizada. por amostra (adicional nos exames em que já foi feito o PCR 4.05.03.06-2 e depende da enzima para estabelecer o diagnóstico),159.3,0,0,0,0
40503038,Análise de DNA fetal por sonda ou PCR por locus. por amostra,290.95,0,0,0,0
40503046,Análise de DNA pela técnica multiplex por locus extra. por amostra,10.62,0,0,0,0
40503054,Análise de DNA pela técnica multiplex por locus. por amostra,212.4,0,0,0,0
40503062,Análise de DNA por sonda. ou PCR por locus. por amostra,9.6,102.38,0,0,0
40503089,Extração de DNA (osso) por amostra,191.15,0,0,0,0
40503097,Extração de DNA (sangue. urina. líquido aminiótico. vilo trofoblástico etc.) Por amostra,25.49,0,0,0,0
40503100,Seqüenciamento gênico por seqüências de até 500 pares de bases,12.8,79.86,0,0,0
40601005,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (ANATOMIA PATOLOGICA E CITOPATOLOGIA) - PROCEDIMENTOS,,,,,
40601013,Procedimento diagnóstico peroperatório sem deslocamento do patologista,107.23,0,0,0,0
40601021,Procedimento diagnóstico peroperatório - peça adicional ou margem cirúrgica,54.68,0,0,0,0
40601030,Procedimento diagnóstico peroperatório com deslocamento do patologista,151.02,0,0,0,0
40601072,Ato de coleta de PAAF de órgãos ou estruturas superficiais - sem deslocamento do patologista,54.64,0,0,0,0
40601080,Ato de coleta de PAAF de órgãos ou estruturas profundas sem deslocamento do patologista,100.16,0,0,0,0
40601099,Ato de coleta de PAAF de órgãos ou estruturas superficiais com deslocamento do patologista,193.29,0,0,0,0
40601102,Ato de coleta de PAAF de órgãos ou estruturas profundas com deslocamento do patologista,227.66,0,0,0,0
40601110,"Procedimento diagnóstico em biópsia simples ""imprint"" e ""cell block""",71.3,0,0,0,0
40601129,Procedimento diagnóstico citopatológico oncótico de líquidos e raspados cutâneos,45.54,0,0,0,0
40601137,Procedimento diagnóstico em citopatologia cérvico-vaginal oncótica,31.88,0,0,0,0
40601145,Procedimento diagnóstico em citologia hormonal seriado,55.64,0,0,0,0
40601153,Procedimento diagnóstico em revisão de lâminas ou cortes histológicos seriados,71.3,0,0,0,0
40601161,Procedimento diagnóstico em citologia hormonal isolada,25.13,0,0,0,0
40601170,Procedimento diagnóstico em painel de imunoistoquímica (duas a cinco reações),536.15,0,0,0,0
40601188,Procedimento diagnóstico em reação imunoistoquímica isolada,128.1,0,0,0,0
40601196,Procedimento diagnóstico em fragmentos múltiplos de biópsias de mesmo órgão ou topografia. acondicionados em um mesmo frasco,71.3,0,0,0,0
40601200,Procedimento diagnóstico em peça anatômica ou cirúrgica simples,78.43,0,0,0,0
40601218,Procedimento diagnóstico em peça cirúrgica ou anatômica complexa,85.57,0,0,0,0
40601226,Procedimento diagnóstico em grupos de linfonodos. estruturas vizinhas e margens de peças anatômicas simples ou complexas (por margem) - máximo de três margens,22.5,0,0,0,0
40601234,Procedimento diagnóstico em amputação de membros sem causa oncológica,46.7,0,0,0,0
40601242,Procedimento diagnóstico em amputação de membros - causa oncológica,95.57,0,0,0,0
40601250,Procedimento diagnóstico em lâminas de PAAF até 5,22.5,0,0,0,0
40601269,Coloração especial por coloração,15.59,0,0,0,0
40601277,Procedimento diagnóstico em imunofluorescência,184.86,0,0,0,0
40601285,"Procedimento diagnóstico em painel de hibridização ""in situ""",569.12,0,0,0,0
40601293,Procedimento diagnóstico por captura híbrida,91.95,0,0,0,0
40601307,Procedimento diagnóstico em citometria de fluxo (por monoclonal pesquisado),107.06,0,0,0,0
40601323,Procedimento diagnóstico citopatológico em meio líquido,45.54,0,0,0,0
40701000,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) - CARDIOVASCULAR  - IN VIVO,,,,,
40701018,Angiografia radioisotópica,25.5,49.62,0,0,0.36
40701034,Cintilografia do miocárdio com duplo isótopo (perfusão + viabilidade),104.39,0,0,0,0.57
40701042,Cintilografia do miocárdio com FDG-18 F. em câmara híbrida,66.68,0,0,0,0.38
40701050,Cintilografia do miocárdio necrose (infarto agudo),25.5,80.15,0,0,0.38
40701069,Cintilografia do miocárdio perfusão - repouso,31.87,147.9,0,0,0.57
40701077,Cintilografia sincronizada das câmaras cardíacas - esforço,63.73,95.42,0,0,0.76
40701085,Cintilografia sincronizada das câmaras cardíacas - repouso,25.5,91.6,0,0,0.38
40701093,Fluxo sanguíneo das extremidades,25.5,34.35,0,0,0.48
40701107,"Quantificação de ""shunt"" da direita para a esquerda",25.5,57.26,0,0,0.57
40701115,"Quantificação de ""shunt"" periférico",25.5,57.26,0,0,0.57
40701123,Venografia radioisotópica,25.5,41.98,0,0,0.57
40701131,Cintilografia do miocárdio perfusão - estresse farmacológico,31.87,147.9,0,0,0.57
40701140,Cintilografia do miocárdio perfusão - estresse físico,31.87,147.9,0,0,0.57
40702006,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  DIGESTIVO - IN VIVO,,,,,
40702014,Cintilografia das glândulas salivares com ou sem estímulo,25.5,40.07,0,0,0.48
40702022,Cintilografia do fígado e do baço,25.5,66.79,0,0,0.57
40702030,Cintilografia do fígado e vias biliares,25.5,143.12,0,0,0.95
40702049,Cintilografia para detecção de hemorragia digestória ativa,25.5,37.41,0,0,0
40702057,Cintilografia para detecção de hemorragia digestória não ativa,25.5,209.92,0,0,0.95
40702065,Cintilografia para determinação do tempo de esvaziamento gástrico,25.5,95.42,0,0,0.76
40702073,Cintilografia para estudo de trânsito esofágico (líquidos),25.5,58.78,0,0,0.76
40702081,Cintilografia para estudo de trânsito esofágico (semi-sólidos),25.5,74.43,0,0,0.76
40702090,Cintilografia para pesquisa de divertículo de Meckel,25.5,71.75,0,0,0.57
40702103,Cintilografia para pesquisa de refluxo gastro-esofágico,25.5,74.43,0,0,0.76
40702111,Fluxo sanguíneo hepático (qualitativo e quantitativo),25.5,40.83,0,0,0.48
40703002,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  ENDÓCRINO - IN VIVO ,,,,,
40703010,Cintilografia da tireóide e/ou captação (iodo - 123),80.02,0,0,0,0.19
40703029,Cintilografia da tireóide e/ou captação (iodo - 131),25.5,42.75,0,0,0.19
40703037,Cintilografia da tireóide e/ou captação (tecnécio - 99m TC),25.5,38.17,0,0,0.19
40703045,Cintilografia das paratireóides,25.5,66.79,0,0,0.57
40703053,Cintilografia de corpo inteiro para pesquisa de metástases (PCI),25.5,118.31,0,0,0.95
40703061,Teste de estímulo com TSH recombinante,25.5,41.98,0,0,0.19
40703070,Teste de supressão da tireóide com T3,25.5,36.26,0,0,0.19
40703088,Teste do perclorato,25.5,28.62,0,0,0
40704009,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  GENITURINÁRIO - IN VIVO ,,,,,
40704017,Cintilografia renal dinâmica,25.5,70.61,0,0,0.76
40704025,Cintilografia renal dinâmica com diurético,25.5,91.6,0,0,0.86
40704033,Cintilografia renal estática (quantitativa ou qualitativa),25.5,66.79,0,0,0.57
40704041,Cintilografia testicular (escrotal),25.5,51.52,0,0,0.77
40704050,Cistocintilografia direta,25.5,72.52,0,0,0.76
40704068,Cistocintilografia indireta,38.23,62.22,0,0,0.76
40704076,Determinação da filtração glomerular,12.75,24.81,0,0,0
40704084,Determinação do fluxo plasmático renal,12.75,24.81,0,0,0
40705005,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  HEMATOLÓGICO - IN VIVO,,,,,
40705013,Cintilografia do sistema retículo-endotelial (medula óssea),25.5,47.71,0,0,0.57
40705021,Demonstração do seqüestro de hemácias pelo baço,12.75,26.72,0,0,0.57
40705030,Determinação da sobrevida de hemácias,12.75,26.72,0,0,0
40705048,Determinação do volume eritrocitário,12.75,26.72,0,0,0
40705056,Determinação do volume plasmático,12.75,26.72,0,0,0
40705064,Teste de absorção de vitamina B12 com cobalto - 57 (teste de Schilling),12.03,53.43,0,0,0
40706001,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  MÚSCULO - ESQUELÉTICO - IN VIVO,,,,,
40706010,Cintilografia óssea (corpo total),25.5,68.7,0,0,0.95
40706028,Fluxo sangüíneo ósseo,25.5,34.35,0,0,0.38
40707008,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  NERVOSO - IN VIVO,,,,,
40707016,Cintilografia cerebral,25.5,41.98,0,0,0.57
40707032,Cintilografia de perfusão cerebral,63.22,162.21,0,0,0.57
40707040,Cisternocintilografia,76.48,120.22,0,0,0.95
40707059,Cisternocintilografia para pesquisa de fístula liquórica,76.48,57.26,0,0,0.95
40707067,Fluxo sangüíneo cerebral,25.5,22.9,0,0,0.38
40707075,Mielocintilografia,76.48,57.26,0,0,0.95
40707083,Ventrículo-cintilografia,76.48,57.26,0,0,0.95
40708004,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  ONCOLOGIA / INFECTOLOGIA - IN VIVO,,,,,
40708012,Cintilografia com análogo de somatostatina,120.29,0,0,0,0.95
40708020,Cintilografia com gálio-67,25.5,145.03,0,0,0.95
40708039,Cintilografia com leucócitos marcados,38.23,133.59,0,0,0
40708047,Cintilografia com MIBG (metaiodobenzilguanidina),38.23,124.04,0,0,0.95
40708063,Cintilografia de mama (bilateral),31.87,109.73,0,0,0
40708071,Demarcação radioisotópica de lesões tumorais,91.95,0,0,0,0
40708080,Detecção intraoperatória radioguiada de lesões tumorais,156.07,0,0,0,0
40708098,Detecção intraoperatória radioguiada de linfonodo sentinela,156.07,0,0,0,0
40708101,Linfocintilografia,25.5,78.24,0,0,0.57
40708110,Quantificação da captação pulmonar com gálio-67,25.5,95.42,0,0,0.57
40708128,PET dedicado oncológico,711.73,0,0,0,25.000
40709000,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  RESPIRATÓRIO - IN VIVO,,,,,
40709019,Cintilografia para detecção de aspiração pulmonar,25.5,76.33,0,0,0.57
40709027,Cintilografia pulmonar (inalação),25.5,45.8,0,0,0.57
40709035,Cintilografia pulmonar (perfusão),25.5,57.26,0,0,0.57
40710009,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  TERAPIA - IN VIVO,,,,,
40710017,Sessão médica para planejamento técnico de radioisotopoterapia,21.37,0,0,0,0
40710025,Tratamento com metaiodobenzilguanidina (MIBG),103.56,155.67,0,0,0
40710033,Tratamento da policitemia vera,25.5,18.32,0,0,0
40710041,Tratamento de câncer da tireóide,63.73,95.42,0,0,0
40710050,Tratamento de hipertireoidismo-bócio nodular tóxico (Graves),38.23,9.54,0,0,0
40710068,Tratamento de hipertireoidismo-bócio nodular tóxico (Plummer),38.23,9.54,0,0,0
40710076,Tratamento de metástases ósseas (estrôncio-90),63.73,80.53,0,0,0
40710084,Tratamento de metástases ósseas (samário-153),84,0,0,0,0
40710092,Tratamento de tumores neuroendócrinos,147.48,0,0,0,0
40711005,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (MEDICINA NUCLEAR) -  OUTROS - IN VIVO,,,,,
40711021,Imunocintilografia (anticorpos monoclonais),38.23,171.76,0,0,0.95
40801004,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) -  RADIOGRAFIAS - CRÂNIO E FACE,,,,,
40801012,Crânio - 2 incidências,9.17,6.49,0,0,0.144
40801020,Crânio - 3 incidências,9.17,7.25,0,0,0.216
40801039,Crânio - 4 incidências,9.69,7.64,0,0,0.288
40801047,Orelha . mastóides ou rochedos - bilateral,13.77,8.77,0,0,0.2592
40801055,Órbitas - bilateral,9.69,7.64,0,0,0.1728
40801063,Seios da face,9.17,7.25,0,0,0.1296
40801071,Sela túrcica,9.17,6.87,0,0,0.1296
40801080,Maxilar inferior,9.17,6.87,0,0,0.1296
40801098,Ossos da face,9.69,7.64,0,0,0.1728
40801101,Arcos zigomáticos ou malar ou apófises estilóides,8.93,6.68,0,0,0.1296
40801110,Articulação temporomandibular - bilateral,9.69,7.25,0,0,0.1728
40801128,Adenóides ou cavum,9.17,6.11,0,0,0.0432
40801136,Panorâmica de mandíbula (ortopantomografia),8.93,6.68,0,0,0.2592
40801160,Arcada dentária (por arcada),7.9,5.54,0,0,0.1296
40801179,Radiografia peri-apical,1.27,1.34,0,0,0.0216
40801187,Radiografia oclusal,2.05,2.29,0,0,0.1296
40801195,Planigrafia linear de crânio ou sela túrcica ou face ou mastóide,15.3,9.54,0,0,0.216
40801209,Incidência adicional de crânio ou face,0,0,0,0,0.072
40802000,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) -  RADIOGRAFIAS - COLUNA VERTEBRAL,,,,,
40802019,Coluna cervical - 3 incidências,9.17,6.49,0,0,0.1296
40802027,Coluna cervical - 5 incidências,9.69,7.25,0,0,0.216
40802035,Coluna dorsal - 2 incidências,9.17,6.49,0,0,0.24
40802043,Coluna dorsal - 4 incidências,9.69,8.01,0,0,0.456
40802051,Coluna lombo-sacra -3 incidências,9.17,6.87,0,0,0.312
40802060,Coluna lombo-sacra - 5 incidências,9.69,8.01,0,0,0.456
40802078,Sacro-coccix,9.17,6.87,0,0,0.1728
40802086,Coluna dorso-lombar para escoliose,9.69,7.25,0,0,0.308
40802094,Coluna total para escoliose (telespondilografia),11.22,14.12,0,0,0.616
40802108,Planigrafia de coluna vertebral (dois planos),15.3,38.93,0,0,0.5184
40802116,Incidência adicional de coluna,0,0,0,0,0.12
40803007,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) -  RADIOGRAFIAS - ESQUELETO TORÁCICO E MEMBROS SUPERIORES,,,,,
40803015,Esterno,9.17,6.49,0,0,0.216
40803023,Articulação esternoclavicular,9.17,6.49,0,0,0.1296
40803031,Costelas - por hemitórax,9.17,6.49,0,0,0.24
40803040,Clavícula,9.17,6.49,0,0,0.144
40803058,Omoplata ou escápula,9.17,6.49,0,0,0.216
40803066,Articulação acromioclavicular,9.17,6.49,0,0,0.0864
40803074,Articulação escapuloumeral (ombro),9.17,6.49,0,0,0.0864
40803082,Braço,9.17,6.49,0,0,0.144
40803090,Cotovelo,7.4,5.91,0,0,0.0864
40803104,Antebraço,7.4,5.91,0,0,0.144
40803112,Punho,7.4,5.91,0,0,0.1728
40803120,Mão ou quirodáctilo,7.4,5.91,0,0,0.0864
40803139,Mãos e punhos para idade óssea,7.4,5.91,0,0,0.072
40803147,Incidência adicional de membro superior,0,0,0,0,0.072
40804003,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) -  RADIOGRAFIAS - BACIA E MEMBROS INFERIORES,,,,,
40804011,Bacia,7.64,5.72,0,0,0.154
40804020,Articulações sacroilíacas,9.17,6.49,0,0,0.1296
40804038,Articulação coxofemoral (quadril),9.17,6.49,0,0,0.192
40804046,Coxa,9.17,6.49,0,0,0.24
40804054,Joelho,7.64,5.72,0,0,0.144
40804062,Patela,7.64,6.49,0,0,0.1872
40804070,Perna,7.64,5.72,0,0,0.24
40804089,Articulação tibiotársica (tornozelo),7.4,5.91,0,0,0.0864
40804097,Pé ou pododáctilo,7.4,5.91,0,0,0.144
40804100,Calcâneo,6.85,5.48,0,0,0.0864
40804119,Escanometria,12.75,6.49,0,0,0.154
40804127,Panorâmica dos membros inferiores,10.7,11.45,0,0,0.3185
40804135,Incidência adicional de membro inferior,0,0,0,0,0.072
40805000,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) - RADIOGRAFIAS - TÓRAX,,,,,
40805018,Tórax - 1 incidência,8.93,4.01,0,0,0.154
40805026,Tórax - 2 incidências,9.17,5.35,0,0,0.308
40805034,Tórax - 3 incidências,9.43,5.91,0,0,0.462
40805042,Tórax - 4 incidências,10.2,6.11,0,0,0.616
40805050,Coração e vasos da base,9.17,5.35,0,0,0.308
40805069,Planigrafia de tórax. mediastino ou laringe,14.78,15.65,0,0,0.3888
40805077,Laringe ou hipofaringe ou pescoço (partes moles),9.17,6.49,0,0,0.129
40806006,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) -  RADIOGRAFIAS - SISTEMA DIGESTIVO,,,,,
40806014,Deglutograma,33.21,0,0,0,0.2304
40806022,Videodeglutograma,69.7,27.81,0,0,0.2304
40806030,Esôfago,17.84,9.54,0,0,0.2304
40806049,Estômago e duodeno,25.5,15.26,0,0,0.3888
40806057,Esôfago - hiato - estômago e duodeno,28.05,16.41,0,0,0.576
40806065,Trânsito e morfologia do delgado,28.05,16.41,0,0,0.597
40806073,Estudo do delgado com duplo contraste,25.5,17.17,0,0,0.762
40806081,Clister ou enema opaco (duplo contraste),31.87,16.22,0,0,0.762
40806090,Defecograma,49.12,0,0,0,0.432
40806103,Colangiografia intra-operatória,20.39,11.45,0,0,0.288
40806111,Colangiografia pós-operatória (pelo dreno),20.39,10.69,0,0,0.288
40807002,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) -  RADIOGRAFIAS - SISTEMA URINÁRIO,,,,,
40807010,Urografia venosa com bexiga pré e pós-miccional,28.05,17.94,0,0,0.6104
40807029,Pielografia ascendente,17.09,14.7,0,0,0.48
40807037,Urografia venosa minutada 1-2-3,28.05,19.09,0,0,0.8744
40807045,Urografia venosa com nefrotomografia,28.05,24.81,0,0,10.184
40807053,Uretrocistografia de adulto,28.05,17.94,0,0,0.432
40807061,Uretrocistografia de criança (até 12 anos),28.05,17.94,0,0,0.432
40807070,Tomografia renal sem contraste,17.09,12.79,0,0,0.432
40808009,PROCEDIMENTOS DIAGNÓSTICOS E TERAPÊUTICOS (METODOS DIAGNOSTICOS POR IMAGEM) -  RADIOGRAFIAS - OUTROS EXAMES,,,,,
40808017,Abdome simples,9.17,6.49,0,0,0.308
40808025,Abdome agudo,10.7,8.77,0,0,0.616
40808033,Mamografia convencional bilateral,25.5,13.36,0,0,12.000
40808041,Mamografia digital bilateral,53.54,59.52,0,0,12.000
40808050,Ampliação ou magnificação de lesão mamária,8.55,570.000,0,0,0.6
40808114,Esqueleto (incidências básicas de: crânio. coluna. bacia e membros),50.98,83.97,0,0,30.340
40808122,Densitometria óssea (um segmento),19.12,44.85,0,0,0
40808130,Densitometria óssea - 2 segmentos (coluna e fêmur),38.23,74.43,0,0,0
40808149,Densitometria óssea - corpo inteiro,25.5,64.88,0,0,0
40808157,Morfometria digital (coluna ou fêmur),19.12,44.85,0,0,0
40808165,Planigrafia de osso,13.51,12.79,0,0,0.36
40808190,Marcação pré-cirúrgica por nódulo - máximo de 3 nódulos por mama. por estereota,53.53,38.17,0,0,24.000
40808211,Marcação pré-cirúrgica por nódulo - máximo de 3 nódulos por mama. por US (não i,53.53,38.17,0,0,24.000
40808238,Punção ou biópsia mamária percutânea por agulha fina orientada por US,82.29,0,0,0,0
